0.973708	2.01543	
0.964441	2.00065	
0.955326	1.98607	
0.946368	1.9717	
0.937571	1.95754	
0.92894	1.9436	
0.920479	1.9299	
0.912194	1.91643	
0.904087	1.9032	
0.896162	1.89023	
0.888424	1.87752	
0.880875	1.86507	
0.873519	1.85289	
0.86636	1.84099	
0.859399	1.82937	
0.85264	1.81804	
0.846084	1.807	
0.839736	1.79626	
0.833596	1.78581	
0.827666	1.77568	
0.821948	1.76585	
0.816445	1.75633	
0.811156	1.74713	
0.806084	1.73824	
0.801229	1.72968	
0.796592	1.72144	
0.792174	1.71352	
0.787976	1.70594	
0.783996	1.69868	
0.780237	1.69174	
0.776697	1.68514	
0.773377	1.67887	
0.770275	1.67294	
0.767392	1.66733	
0.764727	1.66205	
0.762279	1.65711	
0.760047	1.65249	
0.758029	1.64821	
0.756225	1.64425	
0.754633	1.64062	
0.753251	1.63732	
0.752077	1.63434	
0.75111	1.63168	
0.750348	1.62934	
0.749788	1.62732	
0.749429	1.62561	
0.749267	1.62421	
0.7493	1.62312	
0.749526	1.62234	
0.749942	1.62185	
0.750545	1.62167	
0.751332	1.62177	
0.7523	1.62217	
0.753445	1.62286	
0.754766	1.62382	
0.756257	1.62506	
0.757916	1.62658	
0.759739	1.62836	
0.761723	1.6304	
0.763863	1.6327	
0.766157	1.63525	
0.7686	1.63805	
0.771189	1.64109	
0.773919	1.64437	
0.776786	1.64787	
0.779787	1.6516	
0.782918	1.65555	
0.786173	1.65971	
0.78955	1.66408	
0.793043	1.66865	
0.796649	1.67341	
0.800363	1.67836	
0.804181	1.68349	
0.808099	1.68879	
0.812112	1.69427	
0.816216	1.6999	
0.820406	1.70569	
0.824679	1.71163	
0.829029	1.71772	
0.833453	1.72393	
0.837945	1.73028	
0.842502	1.73675	
0.847119	1.74334	
0.851793	1.75003	
0.856517	1.75683	
0.861289	1.76373	
0.866104	1.77071	
0.870957	1.77778	
0.875844	1.78492	
0.880762	1.79213	
0.885705	1.79941	
0.89067	1.80674	
0.895653	1.81413	
0.90065	1.82156	
0.905656	1.82902	
0.910667	1.83652	
0.91568	1.84404	
0.920691	1.85159	
0.925696	1.85914	
0.930691	1.8667	
0.935672	1.87427	
0.940636	1.88183	
0.945579	1.88938	
0.950498	1.89691	
0.955389	1.90442	
0.960249	1.9119	
0.965074	1.91936	
0.969862	1.92677	
0.974608	1.93414	
0.979311	1.94146	
0.983966	1.94873	
0.988571	1.95595	
0.993124	1.96309	
0.99762	1.97018	
1.00206	1.97719	
1.00644	1.98412	
1.01075	1.99097	
1.015	1.99774	
1.01918	2.00442	
1.02328	2.011	
1.02732	2.01749	
1.03128	2.02388	
1.03516	2.03017	
1.03896	2.03634	
1.04269	2.04241	
1.04633	2.04836	
1.04988	2.0542	
1.05335	2.05991	
1.05673	2.0655	
1.06003	2.07097	
1.06323	2.07631	
1.06634	2.08152	
1.06936	2.0866	
1.07228	2.09154	
1.07511	2.09634	
1.07784	2.10101	
1.08048	2.10553	
1.08302	2.10992	
1.08546	2.11416	
1.08781	2.11825	
1.09005	2.1222	
1.09219	2.12601	
1.09424	2.12966	
1.09618	2.13317	
1.09803	2.13652	
1.09977	2.13973	
1.10142	2.14279	
1.10296	2.14569	
1.10441	2.14844	
1.10575	2.15105	
1.107	2.1535	
1.10814	2.1558	
1.10919	2.15795	
1.11014	2.15995	
1.11099	2.16179	
1.11174	2.16349	
1.1124	2.16504	
1.11297	2.16645	
1.11343	2.1677	
1.11381	2.16881	
1.11409	2.16978	
1.11428	2.1706	
1.11438	2.17128	
1.11439	2.17182	
1.11432	2.17222	
1.11415	2.17248	
1.1139	2.1726	
1.11357	2.17259	
1.11315	2.17245	
1.11265	2.17217	
1.11207	2.17177	
1.11141	2.17124	
1.11068	2.17059	
1.10987	2.16981	
1.10898	2.16891	
1.10803	2.1679	
1.107	2.16676	
1.10591	2.16552	
1.10474	2.16416	
1.10352	2.1627	
1.10223	2.16113	
1.10088	2.15946	
1.09947	2.15769	
1.098	2.15582	
1.09647	2.15385	
1.09489	2.15179	
1.09326	2.14965	
1.09158	2.14742	
1.08985	2.1451	
1.08808	2.1427	
1.08626	2.14023	
1.0844	2.13768	
1.0825	2.13505	
1.08056	2.13236	
1.07859	2.12961	
1.07658	2.12679	
1.07454	2.12391	
1.07247	2.12097	
1.07037	2.11798	
1.06824	2.11494	
1.0661	2.11185	
1.06392	2.10872	
1.06173	2.10555	
1.05952	2.10233	
1.0573	2.09908	
1.05506	2.0958	
1.05281	2.09249	
1.05054	2.08915	
1.04827	2.08579	
1.04599	2.08241	
1.04371	2.079	
1.04143	2.07559	
1.03914	2.07216	
1.03685	2.06872	
1.03457	2.06527	
1.03229	2.06182	
1.03001	2.05837	
1.02775	2.05492	
1.02549	2.05148	
1.02324	2.04804	
1.021	2.04461	
1.01878	2.04119	
1.01658	2.03779	
1.01439	2.0344	
1.01222	2.03103	
1.01006	2.02768	
1.00793	2.02436	
1.00583	2.02106	
1.00374	2.01779	
1.00168	2.01455	
0.99965	2.01134	
0.997645	2.00817	
0.995668	2.00503	
0.993721	2.00193	
0.991806	1.99887	
0.989922	1.99585	
0.988071	1.99288	
0.986254	1.98995	
0.984472	1.98707	
0.982726	1.98424	
0.981017	1.98146	
0.979345	1.97872	
0.977712	1.97605	
0.976117	1.97342	
0.974563	1.97085	
0.973048	1.96834	
0.971575	1.96589	
0.970144	1.9635	
0.968754	1.96116	
0.967408	1.95889	
0.966104	1.95668	
0.964844	1.95453	
0.963628	1.95245	
0.962457	1.95043	
0.96133	1.94848	
0.960247	1.94659	
0.95921	1.94477	
0.958219	1.94301	
0.957272	1.94132	
0.956372	1.9397	
0.955517	1.93815	
0.954707	1.93667	
0.953944	1.93526	
0.953226	1.93391	
0.952554	1.93263	
0.951927	1.93143	
0.951346	1.93029	
0.95081	1.92922	
0.950319	1.92822	
0.949873	1.92729	
0.949471	1.92642	
0.949114	1.92563	
0.948801	1.9249	
0.948531	1.92424	
0.948305	1.92365	
0.948121	1.92312	
0.94798	1.92266	
0.947881	1.92227	
0.947823	1.92194	
0.947807	1.92168	
0.94783	1.92147	
0.947894	1.92134	
0.947997	1.92126	
0.948138	1.92125	
0.948318	1.9213	
0.948535	1.92141	
0.948788	1.92157	
0.949078	1.9218	
0.949403	1.92208	
0.949762	1.92242	
0.950156	1.92281	
0.950582	1.92326	
0.951041	1.92376	
0.951532	1.92431	
0.952053	1.92492	
0.952604	1.92557	
0.953184	1.92627	
0.953793	1.92702	
0.954429	1.92782	
0.955091	1.92866	
0.95578	1.92954	
0.956493	1.93047	
0.95723	1.93143	
0.95799	1.93244	
0.958772	1.93349	
0.959575	1.93457	
0.960399	1.93569	
0.961243	1.93684	
0.962104	1.93803	
0.962984	1.93925	
0.96388	1.9405	
0.964792	1.94178	
0.965719	1.94308	
0.96666	1.94441	
0.967614	1.94577	
0.96858	1.94715	
0.969557	1.94855	
0.970545	1.94998	
0.971542	1.95142	
0.972547	1.95288	
0.973561	1.95436	
0.974581	1.95585	
0.975607	1.95736	
0.976638	1.95888	
0.977673	1.96041	
0.978711	1.96195	
0.979752	1.9635	
0.980795	1.96506	
0.981838	1.96662	
0.982882	1.96819	
0.983924	1.96976	
0.984965	1.97133	
0.986004	1.97291	
0.987039	1.97448	
0.988071	1.97605	
0.989098	1.97762	
0.990119	1.97919	
0.991135	1.98075	
0.992144	1.98231	
0.993145	1.98386	
0.994138	1.98539	
0.995122	1.98693	
0.996097	1.98844	
0.997062	1.98995	
0.998016	1.99145	
0.998959	1.99293	
0.99989	1.9944	
1.00081	1.99585	
1.00171	1.99729	
1.00261	1.99871	
1.00348	2.00011	
1.00435	2.00149	
1.0052	2.00285	
1.00603	2.0042	
1.00685	2.00552	
1.00765	2.00682	
1.00843	2.00809	
1.0092	2.00934	
1.00995	2.01057	
1.01069	2.01178	
1.0114	2.01296	
1.0121	2.01411	
1.01277	2.01524	
1.01343	2.01634	
1.01407	2.01741	
1.01469	2.01846	
1.01529	2.01947	
1.01587	2.02046	
1.01643	2.02142	
1.01697	2.02235	
1.01749	2.02325	
1.01799	2.02412	
1.01847	2.02496	
1.01893	2.02577	
1.01937	2.02655	
1.01979	2.0273	
1.02018	2.02801	
1.02056	2.0287	
1.02091	2.02935	
1.02125	2.02998	
1.02156	2.03057	
1.02185	2.03113	
1.02212	2.03166	
1.02237	2.03215	
1.0226	2.03262	
1.02281	2.03305	
1.023	2.03346	
1.02317	2.03383	
1.02332	2.03417	
1.02345	2.03448	
1.02356	2.03476	
1.02365	2.03501	
1.02372	2.03523	
1.02377	2.03541	
1.0238	2.03557	
1.02381	2.0357	
1.02381	2.0358	
1.02378	2.03587	
1.02374	2.03592	
1.02368	2.03593	
1.02361	2.03592	
1.02351	2.03588	
1.0234	2.03581	
1.02327	2.03571	
1.02313	2.03559	
1.02297	2.03544	
1.02279	2.03527	
1.0226	2.03507	
1.0224	2.03485	
1.02218	2.03461	
1.02195	2.03434	
1.0217	2.03405	
1.02144	2.03373	
1.02116	2.0334	
1.02088	2.03304	
1.02058	2.03266	
1.02027	2.03227	
1.01995	2.03185	
1.01961	2.03141	
1.01927	2.03096	
1.01892	2.03049	
1.01855	2.03	
1.01818	2.02949	
1.0178	2.02897	
1.01741	2.02843	
1.01701	2.02788	
1.0166	2.02732	
1.01619	2.02674	
1.01576	2.02614	
1.01534	2.02554	
1.0149	2.02492	
1.01446	2.0243	
1.01402	2.02366	
1.01357	2.02301	
1.01312	2.02236	
1.01266	2.02169	
1.0122	2.02102	
1.01173	2.02034	
1.01127	2.01966	
1.0108	2.01896	
1.01032	2.01827	
1.00985	2.01757	
1.00938	2.01686	
1.0089	2.01615	
1.00843	2.01544	
1.00795	2.01472	
1.00747	2.01401	
1.007	2.01329	
1.00652	2.01257	
1.00605	2.01185	
1.00558	2.01113	
1.00511	2.01042	
1.00464	2.0097	
1.00418	2.00899	
1.00372	2.00828	
1.00326	2.00757	
1.00281	2.00687	
1.00236	2.00617	
1.00191	2.00547	
1.00147	2.00478	
1.00103	2.0041	
1.0006	2.00342	
1.00017	2.00275	
0.999753	2.00209	
0.999338	2.00143	
0.998929	2.00078	
0.998527	2.00014	
0.998131	1.9995	
0.997741	1.99888	
0.997359	1.99826	
0.996984	1.99766	
0.996616	1.99706	
0.996256	1.99648	
0.995903	1.9959	
0.995558	1.99534	
0.995222	1.99479	
0.994893	1.99424	
0.994573	1.99371	
0.994262	1.9932	
0.993958	1.99269	
0.993664	1.9922	
0.993379	1.99172	
0.993102	1.99125	
0.992834	1.9908	
0.992576	1.99035	
0.992327	1.98993	
0.992087	1.98951	
0.991856	1.98911	
0.991635	1.98872	
0.991423	1.98835	
0.99122	1.98799	
0.991027	1.98764	
0.990843	1.98731	
0.990669	1.987	
0.990505	1.98669	
0.99035	1.98641	
0.990204	1.98613	
0.990069	1.98587	
0.989942	1.98563	
0.989825	1.98539	
0.989717	1.98518	
0.989619	1.98498	
0.98953	1.98479	
0.98945	1.98461	
0.98938	1.98445	
0.989318	1.98431	
0.989266	1.98418	
0.989222	1.98406	
0.989188	1.98396	
0.989162	1.98387	
0.989145	1.98379	
0.989137	1.98373	
0.989137	1.98368	
0.989145	1.98364	
0.989162	1.98362	
0.989186	1.98361	
0.989219	1.98361	
0.98926	1.98363	
0.989308	1.98365	
0.989364	1.98369	
0.989427	1.98374	
0.989498	1.98381	
0.989576	1.98388	
0.989661	1.98397	
0.989752	1.98407	
0.989851	1.98418	
0.989955	1.9843	
0.990066	1.98443	
0.990184	1.98457	
0.990307	1.98472	
0.990436	1.98488	
0.990571	1.98505	
0.990711	1.98522	
0.990856	1.98541	
0.991007	1.98561	
0.991162	1.98581	
0.991322	1.98603	
0.991487	1.98625	
0.991656	1.98648	
0.991829	1.98671	
0.992006	1.98696	
0.992187	1.98721	
0.992372	1.98746	
0.99256	1.98772	
0.992751	1.98799	
0.992945	1.98827	
0.993142	1.98855	
0.993342	1.98883	
0.993544	1.98912	
0.993748	1.98941	
0.993955	1.98971	
0.994163	1.99001	
0.994373	1.99032	
0.994584	1.99063	
0.994797	1.99094	
0.995011	1.99126	
0.995226	1.99157	
0.995442	1.99189	
0.995659	1.99221	
0.995875	1.99254	
0.996092	1.99286	
0.99631	1.99319	
0.996527	1.99351	
0.996744	1.99384	
0.99696	1.99417	
0.997176	1.9945	
0.997391	1.99482	
0.997606	1.99515	
0.997819	1.99548	
0.998031	1.9958	
0.998242	1.99613	
0.998451	1.99645	
0.998659	1.99677	
0.998865	1.99709	
0.999069	1.99741	
0.999271	1.99773	
0.999471	1.99804	
0.999669	1.99835	
0.999864	1.99866	
1.00006	1.99896	
1.00025	1.99926	
1.00043	1.99956	
1.00062	1.99985	
1.0008	2.00014	
1.00098	2.00043	
1.00115	2.00071	
1.00133	2.00099	
1.0015	2.00126	
1.00166	2.00153	
1.00182	2.00179	
1.00198	2.00205	
1.00214	2.00231	
1.00229	2.00255	
1.00243	2.0028	
1.00258	2.00304	
1.00272	2.00327	
1.00285	2.00349	
1.00298	2.00372	
1.00311	2.00393	
1.00323	2.00414	
1.00335	2.00434	
1.00347	2.00454	
1.00358	2.00473	
1.00369	2.00492	
1.00379	2.00509	
1.00389	2.00527	
1.00398	2.00543	
1.00407	2.00559	
1.00415	2.00574	
1.00423	2.00589	
1.00431	2.00603	
1.00438	2.00616	
1.00445	2.00629	
1.00451	2.00641	
1.00457	2.00653	
1.00463	2.00663	
1.00468	2.00673	
1.00472	2.00683	
1.00477	2.00692	
1.0048	2.007	
1.00484	2.00707	
1.00487	2.00714	
1.00489	2.0072	
1.00491	2.00726	
1.00493	2.00731	
1.00494	2.00735	
1.00495	2.00739	
1.00496	2.00742	
1.00496	2.00744	
1.00495	2.00746	
1.00495	2.00747	
1.00494	2.00748	
1.00492	2.00748	
1.00491	2.00747	
1.00488	2.00746	
1.00486	2.00745	
1.00483	2.00742	
1.0048	2.0074	
1.00477	2.00736	
1.00473	2.00733	
1.00469	2.00728	
1.00464	2.00723	
1.0046	2.00718	
1.00455	2.00712	
1.00449	2.00706	
1.00444	2.00699	
1.00438	2.00692	
1.00432	2.00685	
1.00426	2.00677	
1.00419	2.00668	
1.00412	2.00659	
1.00405	2.0065	
1.00398	2.0064	
1.00391	2.0063	
1.00383	2.0062	
1.00375	2.00609	
1.00367	2.00598	
1.00359	2.00587	
1.00351	2.00576	
1.00342	2.00564	
1.00333	2.00551	
1.00324	2.00539	
1.00316	2.00526	
1.00306	2.00513	
1.00297	2.005	
1.00288	2.00487	
1.00279	2.00473	
1.00269	2.0046	
1.0026	2.00446	
1.0025	2.00432	
1.0024	2.00418	
1.0023	2.00403	
1.00221	2.00389	
1.00211	2.00374	
1.00201	2.0036	
1.00191	2.00345	
1.00181	2.0033	
1.00171	2.00315	
1.00161	2.003	
1.00151	2.00285	
1.00142	2.0027	
1.00132	2.00255	
1.00122	2.00241	
1.00112	2.00226	
1.00102	2.00211	
1.00093	2.00196	
1.00083	2.00181	
1.00073	2.00166	
1.00064	2.00152	
1.00055	2.00137	
1.00045	2.00122	
1.00036	2.00108	
1.00027	2.00094	
1.00018	2.00079	
1.00009	2.00065	
1	2.00051	
0.999913	2.00038	
0.999827	2.00024	
0.999742	2.00011	
0.999659	1.99997	
0.999577	1.99984	
0.999497	1.99971	
0.999418	1.99959	
0.99934	1.99946	
0.999264	1.99934	
0.99919	1.99922	
0.999117	1.9991	
0.999046	1.99898	
0.998977	1.99887	
0.998909	1.99876	
0.998843	1.99865	
0.998779	1.99854	
0.998717	1.99844	
0.998656	1.99833	
0.998598	1.99824	
0.998541	1.99814	
0.998486	1.99805	
0.998433	1.99795	
0.998382	1.99787	
0.998333	1.99778	
0.998285	1.9977	
0.99824	1.99762	
0.998197	1.99754	
0.998155	1.99747	
0.998116	1.9974	
0.998079	1.99733	
0.998043	1.99727	
0.99801	1.9972	
0.997978	1.99715	
0.997949	1.99709	
0.997922	1.99704	
0.997896	1.99699	
0.997872	1.99694	
0.997851	1.9969	
0.997831	1.99686	
0.997813	1.99682	
0.997798	1.99678	
0.997784	1.99675	
0.997772	1.99672	
0.997762	1.9967	
0.997753	1.99667	
0.997747	1.99665	
0.997742	1.99663	
0.99774	1.99662	
0.997739	1.99661	
0.997739	1.9966	
0.997742	1.99659	
0.997746	1.99659	
0.997752	1.99659	
0.997759	1.99659	
0.997768	1.99659	
0.997779	1.9966	
0.997791	1.99661	
0.997805	1.99662	
0.997821	1.99664	
0.997837	1.99665	
0.997856	1.99667	
0.997875	1.99669	
0.997896	1.99672	
0.997919	1.99674	
0.997942	1.99677	
0.997967	1.9968	
0.997993	1.99683	
0.998021	1.99687	
0.998049	1.9969	
0.998079	1.99694	
0.99811	1.99698	
0.998141	1.99702	
0.998174	1.99707	
0.998208	1.99711	
0.998242	1.99716	
0.998278	1.99721	
0.998314	1.99725	
0.998352	1.99731	
0.99839	1.99736	
0.998428	1.99741	
0.998468	1.99747	
0.998508	1.99752	
0.998548	1.99758	
0.99859	1.99764	
0.998631	1.9977	
0.998674	1.99776	
0.998716	1.99782	
0.99876	1.99788	
0.998803	1.99795	
0.998847	1.99801	
0.998891	1.99808	
0.998936	1.99814	
0.99898	1.99821	
0.999025	1.99827	
0.99907	1.99834	
0.999115	1.99841	
0.99916	1.99847	
0.999205	1.99854	
0.999251	1.99861	
0.999296	1.99868	
0.999341	1.99875	
0.999386	1.99881	
0.999431	1.99888	
0.999476	1.99895	
0.99952	1.99902	
0.999564	1.99909	
0.999608	1.99915	
0.999652	1.99922	
0.999696	1.99929	
0.999739	1.99936	
0.999781	1.99942	
0.999824	1.99949	
0.999866	1.99955	
0.999907	1.99962	
0.999948	1.99968	
0.999988	1.99975	
1.00003	1.99981	
1.00007	1.99987	
1.00011	1.99993	
1.00014	1.99999	
