37.4248	-22.1572	31.2248	6
-61.8946	-42.6746	122.81	6
57.4023	59.4023	76.6223	4
4.12305	-15.0969	2.12305	5
44.2	-140.504	24.98	7
1.10172	-5.09828	1.10172	4
45.4085	51.6085	104.99	5
28.2754	-31.3066	22.0754	6
49.8215	56.0215	109.403	5
22.2999	-37.2821	16.0999	6
50.8408	52.8408	70.0608	4
55.3331	57.3331	74.5531	4
87.4142	27.8322	81.2142	6
6.72323	-12.4968	4.72323	5
45.4085	51.6085	104.99	5
-90.2951	-71.0751	94.4091	6
-34.8857	-28.6857	24.6963	5
-14.0965	-7.8965	45.4855	5
66.6982	60.4982	66.6982	4
-17.7221	-11.5221	41.8599	5
99.4385	-85.2657	80.2185	7
42.8571	-141.847	23.6371	7
-31.9437	-25.7437	27.6383	5
-94.3541	-75.1341	90.3501	6
-85.4488	-66.2288	99.2554	6
39.1095	-20.4725	32.9095	6
62.7064	60.7064	64.7064	3
-53.0931	-33.8731	131.611	6
88.9645	29.3825	82.7645	6
-0.173956	-2.17396	1.82604	3
-6.83309	-4.83309	12.3869	4
-75.7134	-56.4934	108.991	6
30.5704	-29.0116	24.3704	6
13.4983	-46.0837	7.29834	6
57.3778	59.3778	76.5978	4
-46.1348	-26.9148	138.569	6
61.5894	61.5894	67.7894	3
2.24921	-3.95079	2.24921	4
-77.337	-58.117	107.367	6
32.5541	-27.0279	26.3541	6
94.4517	-90.2525	75.2317	7
19.1198	-40.4622	12.9198	6
-41.1176	-21.8976	143.587	6
-36.2285	-30.0285	23.3535	5
79.9615	20.3795	73.7615	6
28.5806	-31.0014	22.3806	6
-78.0511	-58.8311	106.653	6
31.8522	-27.7298	25.6522	6
8.9938	-10.2262	6.9938	5
26.4748	-33.1072	20.2748	6
18.9856	-40.5964	12.7856	6
-68.4683	-49.2483	116.236	6
-51.0544	-31.8344	133.65	6
55.6505	57.6505	74.8705	4
86.3582	26.7762	80.1582	6
-41.142	-21.922	143.562	6
96.1791	-88.5251	76.9591	7
-26.426	-20.226	33.156	5
-88.0917	-68.8717	96.6125	6
-30.4361	-24.2361	29.1459	5
-74.2302	-55.0102	110.474	6
-71.8436	-52.6236	112.861	6
32.5175	-27.0645	26.3175	6
-88.6654	-69.4454	96.0388	6
19.7729	-39.8091	13.5729	6
-2.02338	-2.02338	4.17662	3
38.3099	-21.2721	32.1099	6
36.1431	-23.4389	29.9431	6
55.1927	57.1927	74.4127	4
-46.7452	-27.5252	137.959	6
-85.2168	-65.9968	99.4874	6
-1.12613	-1.12613	5.07387	3
-66.9546	-47.7346	117.75	6
-6.21052	-4.21052	13.0095	4
54.1002	56.1002	73.3202	4
-51.3901	-32.1701	133.314	6
-70.3543	-51.1343	114.35	6
20.0415	-39.5405	13.8415	6
66.6494	60.4494	66.6494	4
18.6743	-40.9077	12.4743	6
51.4023	53.4023	70.6223	4
93.7315	34.1495	87.5315	6
24.4179	-35.1641	18.2179	6
-78.2586	-59.0386	106.446	6
74.4072	55.1872	72.4072	5
44.1023	-140.602	24.8823	7
67.1133	47.8933	65.1133	5
56.3585	58.3585	75.5785	4
50.0168	52.0168	69.2368	4
76.1528	16.5708	69.9528	6
2.50557	-3.69443	2.50557	4
30.9549	-28.6271	24.7549	6
-42.2712	-23.0512	142.433	6
-62.9505	-43.7305	121.754	6
32.1329	-27.4491	25.9329	6
11.7283	-7.49174	9.72826	5
86.5352	26.9532	80.3352	6
97.0519	-87.6523	77.8319	7
33.6344	-25.9476	27.4344	6
0.607318	-1.39268	2.60732	3
26.0414	-23.9586	24.0414	5
-98.9563	-88.9563	151.044	5
-68.9932	-58.9932	181.007	5
49.5407	51.5407	99.5407	4
48.6801	50.6801	98.6801	4
-52.8672	-42.8672	197.133	5
-16.0192	-14.0192	33.9808	4
-82.6838	-72.6838	167.316	5
-35.9416	-25.9416	214.058	5
48.3383	50.3383	98.3383	4
-72.2159	-62.2159	177.784	5
-24.6864	-22.6864	25.3136	4
26.9509	-23.0491	24.9509	5
33.8176	-216.182	23.8176	6
-5.43535	-5.43535	4.56465	3
68.1997	58.1997	68.1997	4
-20.0354	-18.0354	29.9646	4
-54.2283	-44.2283	195.772	5
-52.3301	-42.3301	197.67	5
-63.9149	-53.9149	186.085	5
12.2654	-37.7346	10.2654	5
88.287	-161.713	78.287	6
-39.8785	-29.8785	210.121	5
-95.8434	-85.8434	154.157	5
-84.4478	-74.4478	165.552	5
84.3684	34.3684	82.3684	5
68.4317	58.4317	68.4317	4
46.2081	48.2081	96.2081	4
18.5888	-31.4112	16.5888	5
-2.50557	-2.50557	7.49443	3
33.0607	-216.939	23.0607	6
-71.8192	-61.8192	178.181	5
-18.5888	-16.5888	31.4112	4
73.8029	23.8029	71.8029	5
-63.1947	-53.1947	186.805	5
-61.8824	-51.8824	188.118	5
30.6436	-219.356	20.6436	6
-38.7677	-28.7677	211.232	5
-47.6974	-37.6974	202.303	5
-91.3877	-81.3877	158.612	5
-82.9646	-72.9646	167.035	5
-38.0474	-28.0474	211.953	5
9.90936	-40.0906	7.90936	5
38.139	-211.861	28.139	6
-23.484	-21.484	26.516	4
-25.8766	-23.8766	24.1234	4
-2.74972	-2.74972	7.25028	3
17.4291	-32.5709	15.4291	5
-23.9784	-21.9784	26.0216	4
79.461	29.461	77.461	5
21.6407	-28.3593	19.6407	5
-32.7799	-22.7799	217.22	5
-74.6635	-64.6635	175.336	5
32.6823	-217.318	22.6823	6
-33.3476	-23.3476	216.652	5
93.5362	-156.464	83.5362	6
-63.7928	-53.7928	186.207	5
9.21964	-40.7804	7.21964	5
74.0776	24.0776	72.0776	5
66.7837	56.7837	66.7837	4
-90.0632	-80.0632	159.937	5
67.3269	57.3269	67.3269	4
-17.4718	-15.4718	32.5282	4
31.016	-218.984	21.016	6
-65.1784	-55.1784	184.822	5
80.932	30.932	78.932	5
-46.0921	-36.0921	203.908	5
49.4308	51.4308	99.4308	4
-25.4982	-23.4982	24.5018	4
-0.5768	-2.5768	1.4232	3
-80.932	-70.932	169.068	5
92.468	-157.532	82.468	6
-71.337	-61.337	178.663	5
-9.37223	-7.37223	40.6278	4
73.809	23.809	71.809	5
-25.2235	-23.2235	24.7765	4
47.2152	49.2152	97.2152	4
-76.7022	-66.7022	173.298	5
56.5477	58.5477	106.548	4
-52.7818	-42.7818	197.218	5
-20.7678	-18.7678	29.2322	4
-54.7899	-44.7899	195.21	5
38.8714	-211.129	28.8714	6
-49.7848	-39.7848	200.215	5
37.9315	-212.069	27.9315	6
13.303	-36.697	11.303	5
-39.7809	-29.7809	210.219	5
34.6721	-215.328	24.6721	6
-37.1014	-27.1014	212.899	5
-68.0349	-58.0349	181.965	5
37.9925	-212.008	27.9925	6
-43.2966	-33.2966	206.703	5
-39.1705	-29.1705	210.829	5
-44.1877	-34.1877	205.812	5
-15.7689	-13.7689	34.2311	4
52.5254	54.5254	102.525	4
-93.9451	-83.9451	156.055	5
-86.877	-76.877	163.123	5
60.2954	60.2954	70.2954	3
-0.466933	-2.46693	1.53307	3
82.0673	-5.05268	80.0673	5
-93.7315	-80.5315	481.261	5
0.534074	-1.46593	2.53407	3
-29.9051	-16.7051	545.087	5
-54.7166	-41.5166	520.275	5
-54.6495	-41.4495	520.343	5
-63.4816	-50.2816	511.51	5
-15.891	-2.69099	559.101	5
92.4192	-482.573	79.2192	6
-28.7759	-15.5759	546.216	5
-47.2274	-45.2274	39.8926	4
-33.3964	-20.1964	541.596	5
-87.5057	-74.3057	487.486	5
24.3263	-62.7937	22.3263	5
5.46587	-7.73413	5.46587	4
-83.2453	-70.0453	491.747	5
-95.0316	-81.8316	479.96	5
15.3478	-71.7722	13.3478	5
35.2153	-51.9047	33.2153	5
94.4151	-480.577	81.2151	6
-54.9059	-41.7059	520.086	5
54.2283	56.2283	141.348	4
5.33158	-7.86842	5.33158	4
30.4788	-56.6412	28.4788	5
77.752	-9.36799	75.752	5
-6.52791	-6.52791	6.67209	3
96.6308	-478.361	83.4308	6
67.3574	54.1574	67.3574	4
-78.869	-65.669	496.123	5
-57.7074	-44.5074	517.285	5
-9.8117	-7.8117	77.3083	4
35.7402	-51.3798	33.7402	5
61.3819	61.3819	74.5819	3
7.62658	-79.4934	5.62658	5
69.219	56.019	69.219	4
-26.0231	-12.8231	548.969	5
-80.517	-67.317	494.475	5
18.3569	-68.7631	16.3569	5
71.3492	-15.7708	69.3492	5
96.2584	-478.734	83.0584	6
71.746	-15.374	69.746	5
89.0561	-485.936	75.8561	6
22.5135	-64.6065	20.5135	5
-84.1426	-70.9426	490.849	5
-95.0438	-81.8438	479.948	5
-20.6519	-7.45188	554.34	5
-16.2206	-3.02059	558.771	5
-70.2261	-57.0261	504.766	5
-12.3569	-10.3569	74.7631	4
-94.7264	-81.5264	480.266	5
42.2773	-44.8427	40.2773	5
-29.136	-15.936	545.856	5
38.5052	-48.6148	36.5052	5
-41.1542	-39.1542	45.9658	4
77.5201	-9.59993	75.5201	5
33.8481	-53.2719	31.8481	5
73.4489	-13.6711	71.4489	5
