2.10568e-13	-7.44939e-18	14	0
2.43814e-13	-7.44939e-18	56	0
62.7579	-0.921184	21	-1
0	-7.44939e-18	14	0
2.04338e-13	-7.44939e-18	20	0
1.73046e-13	-7.44939e-18	14	0
-nan(ind)	-nan(ind)	3	-1
2.33886e-13	-7.44939e-18	16	0
-nan(ind)	-nan(ind)	3	-1
2.339e-13	-7.44939e-18	12	0
62.3709	-0.919298	21	-1
62.727	-0.921198	19	-1
62.755	-0.921186	27	-1
4.92793e-14	-7.44939e-18	14	0
-nan(ind)	-nan(ind)	3	-1
0	-7.44939e-18	16	0
2.42806e-13	-7.44939e-18	18	0
2.33911e-13	-7.44939e-18	12	0
62.727	-0.921198	16	0
2.54796e-13	-7.44939e-18	14	0
2.33527e-13	-7.44939e-18	46	0
3.13255e-13	-7.44939e-18	18	0
0	-7.44939e-18	14	0
0	-7.44939e-18	16	0
0	-7.44939e-18	15	-1
0	-7.44939e-18	16	0
62.7114	-0.921195	15	-1
0	-7.44939e-18	18	0
62.7311	-0.921198	27	-1
0	-7.44939e-18	14	0
6.48022e-14	-7.44939e-18	14	0
2.33637e-13	-7.44939e-18	20	0
2.28921e-13	-7.44939e-18	18	0
2.33902e-13	-7.44939e-18	12	0
62.727	-0.921198	19	-1
62.7279	-0.921198	25	-1
62.7336	-0.921198	19	-1
2.32368e-13	-7.44939e-18	12	0
2.51674e-13	-7.44939e-18	18	0
2.34796e-13	-7.44939e-18	18	0
2.33832e-13	-7.44939e-18	14	0
0	-7.44939e-18	14	0
62.727	-0.921198	24	0
2.33416e-13	-7.44939e-18	16	0
-nan(ind)	-nan(ind)	3	-1
2.33876e-13	-7.44939e-18	16	0
2.31326e-13	-7.44939e-18	16	0
2.34957e-13	-7.44939e-18	18	0
0	-7.44939e-18	14	0
2.32971e-13	-7.44939e-18	16	0
0	-7.44939e-18	14	0
2.58309e-13	-7.44939e-18	32	0
62.7234	-0.921198	31	-1
62.6827	-0.921169	19	-1
62.7199	-0.921197	25	-1
62.727	-0.921198	24	0
2.72681e-14	-7.44939e-18	18	0
0	-7.44939e-18	16	0
2.35633e-13	-7.44939e-18	14	0
2.34159e-13	-7.44939e-18	12	0
2.32626e-13	-7.44939e-18	22	0
2.33571e-13	-7.44939e-18	24	0
2.52411e-13	-7.44939e-18	20	0
2.33816e-13	-7.44939e-18	14	0
2.33911e-13	-7.44939e-18	12	0
2.37771e-13	-7.44939e-18	12	0
2.39111e-13	-7.44939e-18	14	0
2.34198e-13	-7.44939e-18	12	0
62.6736	-0.921155	21	-1
62.7137	-0.921196	27	-1
2.3506e-13	-7.44939e-18	14	0
2.34562e-13	-7.44939e-18	10	0
2.88272e-13	-7.44939e-18	36	0
2.33922e-13	-7.44939e-18	10	0
62.727	-0.921198	20	0
62	-0.913305	31	-1
2.4187e-13	-7.44939e-18	30	0
2.33911e-13	-7.44939e-18	12	0
62.7269	-0.921198	15	-1
0	-7.44939e-18	14	0
62.727	-0.921198	19	-1
62.727	-0.921198	22	0
2.22884e-13	-7.44939e-18	12	0
3.2046e-13	-7.44939e-18	18	0
62.7096	-0.921194	17	-1
2.5885e-13	-7.44939e-18	20	0
80.6623	0.138796	5	-1
62.7299	-0.921198	15	-1
62.7269	-0.921198	19	-1
-nan(ind)	-nan(ind)	3	-1
1.78584e-13	-7.44939e-18	14	0
2.13385e-13	-7.44939e-18	18	0
62.7271	-0.921198	23	-1
4.03841e-13	-7.44939e-18	52	0
2.99555e-13	-7.44939e-18	24	0
-1.7434e-13	-7.44939e-18	14	0
62.726	-0.921198	25	-1
2.3034e-13	-7.44939e-18	14	0
1.66634e-13	-7.44939e-18	14	0
2.03115e-13	-7.44939e-18	12	0
5.845e-15	-7.44939e-18	14	0
2.54529e-13	-7.44939e-18	26	0
62.726	-0.921198	25	-1
-89.6541	0.160757	5	-1
62.7271	-0.921198	19	-1
0	-7.44939e-18	18	0
2.33882e-13	-7.44939e-18	14	0
1.56351e-13	-7.44939e-18	16	0
2.37579e-13	-7.44939e-18	22	0
62.7347	-0.921197	23	-1
62.727	-0.921198	28	0
3.28642e-14	-7.44939e-18	14	0
2.35499e-13	-7.44939e-18	12	0
2.30728e-13	-7.44939e-18	16	0
0	-7.44939e-18	14	0
62.727	-0.921198	15	-1
2.33814e-13	-7.44939e-18	12	0
2.33909e-13	-7.44939e-18	16	0
-4.52198e-14	-7.44939e-18	18	0
62.727	-0.921198	26	0
0	-7.44939e-18	14	0
2.37296e-13	-7.44939e-18	16	0
2.29896e-13	-7.44939e-18	28	0
2.40435e-13	-7.44939e-18	32	0
2.7741e-13	-7.44939e-18	70	0
62.7037	-0.92119	21	-1
62.727	-0.921198	16	0
62.6831	-0.921169	25	-1
2.33818e-13	-7.44939e-18	12	0
0	-7.44939e-18	14	0
2.33429e-13	-7.44939e-18	16	0
62.727	-0.921198	25	-1
3.06361e-14	-7.44939e-18	16	0
-nan(ind)	-nan(ind)	3	-1
62.8006	-0.921117	27	-1
62.727	-0.921198	27	-1
2.34065e-13	-7.44939e-18	16	0
3.62322e-13	-7.44939e-18	28	0
2.76503e-13	-7.44939e-18	52	0
2.09149e-13	-7.44939e-18	48	0
