0.774402	-0.776918	1.2399	10005	
-0.00850589	0.0024929	0.00250072	305	
-0.00372942	-0.00451542	0.00109196	915	
0.0151203	0.00708655	0.00886989	715	
-0.016583	-0.00151972	0.00881763	3795	
-0.00663365	-0.0160033	0.00954506	1055	
0.0083172	0.00631478	0.00347129	415	
-0.0161307	0.0036668	0.00870226	1495	
-0.00114036	-0.000710272	5.74695e-05	3415	
0.00368728	-0.0112948	0.00449231	4755	
-0.00258553	-0.00133369	0.000269482	5075	
0.000228969	0.00648768	0.00134156	1475	
-0.0114699	-0.00813315	0.00629166	2495	
0.00139776	0.00576418	0.00111996	655	
-0.00824913	0.00869052	0.00456983	1865	
-0.00666313	0.011602	0.00569643	1745	
1.54933	-0.00153017	2.47878	10005	
-0.0158421	0.00446857	0.00861684	195	
-0.00784292	-0.0141579	0.00833395	10005	
-0.00641558	0.83987	0.755259	10005	
-0.013123	-0.00321847	0.00580847	7685	
-0.00957205	-0.00683091	0.00440143	105	
-0.00114591	-0.0166802	0.00888858	985	
-0.00234708	-0.0151507	0.00747588	3275	
-0.00779138	-0.00973788	0.00495023	4075	
0.00630017	0.00204877	0.00139722	5135	
0.00388198	0.00439883	0.00109584	1655	
0.00871989	0.00978579	0.00546781	725	
-0.00484347	0.0155794	0.0084658	2845	
-1.69029e-05	0.00083326	2.21167e-05	935	
0.0112624	0.0116528	0.00835683	2925	
0.00797803	0.0067021	0.00345589	1765	
-0.00293913	-0.000395089	0.000280013	1705	
-0.0119784	-0.010755	0.00824623	2345	
0.00335326	1.5491	2.47906	10005	
-0.0037623	0.0110895	0.00436394	3665	
-0.775644	0.774559	1.23977	10005	
0.0139682	0.00663913	0.00760956	475	
-0.00335792	-0.013186	0.0058904	935	
0.0125054	-0.00524702	0.00585205	9945	
0.00170808	0.000512952	0.000101273	2025	
0.0157423	0.00344869	0.00825967	465	
-0.00642284	-0.0100071	0.00450024	1655	
-0.0114833	0.00485264	0.00494566	1245	
-0.000432177	-0.0121978	0.00473993	1895	
0.00515537	-0.00396345	0.00134629	1855	
-0.00294758	0.000945561	0.000305095	485	
0.00608874	-0.0142374	0.00762792	1805	
-0.00664696	-0.00568426	0.00243511	3875	
-0.0069692	0.00884112	0.00403399	1165	
0.775016	0.000150945	0.619876	10005	
0.000682859	0.00894242	0.00256003	5635	
-0.00174949	-0.00972749	0.00310893	2825	
0.00800541	-0.00555721	0.00302308	3085	
0.00972509	-0.0110152	0.00687102	1615	
-0.00450602	0.00808457	0.00272687	2605	
-1.55073	-0.00210322	2.47898	10005	
-0.00839986	-0.00104578	0.00228064	2965	
0.00467873	0.0158306	0.00866652	2605	
-0.0114799	-0.010763	0.00787984	5035	
-0.0110151	0.00419219	0.00442051	3095	
0.00310168	0.0132117	0.0058592	1345	
0.00645523	-0.00102635	0.00136007	3255	
-0.00901807	-0.014851	0.00960325	4475	
-0.000289619	-1.56496	2.48683	10005	
-0.0143092	-0.000413775	0.00651831	1475	
0.0110754	0.00215366	0.004051	1285	
-0.00258084	-0.0128097	0.0054325	685	
-0.011657	1.57094	2.4982	10005	
-0.00963665	-0.0135148	0.00876594	345	
-0.00352622	0.00256053	0.000604641	1085	
-0.00145769	-0.00993296	0.00320763	1555	
0.0101553	-0.0060401	0.0044435	4315	
-0.00214768	-0.00153669	0.000222051	1255	
-1.56444	-0.00488105	2.48708	10005	
0.0119992	0.000510504	0.00458947	785	
-0.0176507	-0.00075414	0.0099226	865	
0.00650221	-0.00275905	0.00158828	825	
-0.00983667	0.00607409	0.00425395	735	
0.00444906	-0.0105336	0.00416121	825	
-0.0107338	0.013225	0.00923054	2165	
-0.0141481	0.00532054	0.00726835	2035	
-0.773751	-0.77471	1.23978	10005	
-0.0105525	0.00967667	0.00652378	285	
0.00953207	-0.00355689	0.00329456	1395	
-0.0138178	0.00515064	0.00691824	1095	
-0.00835844	-0.00492178	0.00299494	1415	
0.00369798	-0.00841507	0.00268935	3265	
0.0148831	0.00357493	0.00745209	375	
0.0161118	0.00467794	0.00895155	705	
0.00932246	0.0103096	0.00614849	3825	
0.00573329	-0.00286787	0.00130832	1495	
0.776131	0.000528534	0.619942	10005	
-0.00543809	0.00732014	0.00264719	665	
-0.00202927	0.00763818	0.00198822	1865	
-0.000332723	0.00570872	0.00104103	465	
1.55166	-1.55162	4.95798	10005	
0.00411389	-0.00668619	0.00196196	1135	
0.00831035	-0.0120045	0.00678342	8425	
2.32447	0.00231412	5.57448	10005	
-0.00345554	0.0104621	0.00386343	635	
-0.00762198	-0.0126304	0.00692469	415	
-0.0146067	0.00239098	0.00696823	395	
-0.00128445	0.000661481	6.64629e-05	315	
0.00871949	0.000669269	0.00243418	1015	
0.0100399	0.000547711	0.00321748	2795	
0.00467109	-0.00514191	0.00153639	795	
0.000775503	0.0121664	0.00472876	935	
-0.00877641	0.0146306	0.00926003	5755	
0.0115706	0.00517402	0.00511222	475	
0.0024008	-0.00224399	0.000343849	405	
-0.00281576	-0.0123933	0.00513927	235	
-0.00176494	-0.0150141	0.00726879	1395	
-0.00928577	-0.00836089	0.00496934	1265	
0.00471247	-0.00998584	0.0038805	485	
0.00614261	0.0149939	0.00835155	205	
0.00337745	-0.0139254	0.00653168	275	
0.00373607	-0.0135767	0.00630812	635	
-0.00511779	0.00719719	0.00248276	665	
0.0164745	0.00101959	0.00866334	125	
-0.774873	0.00047773	0.61988	10005	
-0.00245375	0.0104447	0.00366336	325	
0.012438	-0.00924893	0.0076447	195	
0.00746756	-0.0155819	0.0094965	2015	
0.0034411	-0.00560229	0.00137619	1485	
0.00558894	-0.00929596	0.00374475	785	
-0.00541898	-0.00361624	0.00135124	245	
-0.00722457	0.0111656	0.00562859	1345	
0.00228524	-0.0175835	0.00999567	235	
0.00896669	-0.0020653	0.00269483	2835	
