2.25824e-07	-4.7021e-07	8.66418e-12	209	
-2.02499e-07	6.47289e-08	1.43929e-12	224	
2.68229e-07	-3.59845e-07	6.41398e-12	231	
5.76332e-07	-4.46146e-07	1.69149e-11	242	
0.774716	2.23873e-08	0.619837	247	
-4.06022e-07	0.774716	0.619837	250	
0.774715	-4.2068e-07	0.619837	206	
9.11385e-08	-1.77708e-07	1.2701e-12	228	
1.95246e-07	3.10431e-08	1.24456e-12	238	
1.72766e-08	-3.4432e-07	3.78475e-12	197	
6.36619e-07	2.32884e-07	1.46323e-11	230	
6.66865e-07	6.47301e-07	2.75027e-11	242	
0.774716	1.62043e-07	0.619837	291	
6.12363e-08	-9.4765e-09	1.22347e-13	205	
-1.76701e-07	0.774715	0.619837	258	
-9.22096e-08	0.774716	0.619837	239	
0.774716	4.65227e-07	0.619837	250	
1.85496e-07	0.774716	0.619837	237	
5.19548e-07	-3.2677e-07	1.19953e-11	236	
4.33032e-07	-4.94606e-08	6.04894e-12	232	
-8.12604e-08	-8.19996e-08	4.24327e-13	211	
0.774715	-3.53995e-07	0.619837	209	
-1.65012e-07	3.27242e-07	4.27702e-12	247	
0.774715	1.35046e-08	0.619837	220	
-2.90814e-07	4.68592e-07	9.68514e-12	249	
-1.29848e-07	-1.4337e-07	1.19149e-12	245	
-1.98611e-07	1.96853e-07	2.49001e-12	222	
1.92266e-08	0.774716	0.619837	225	
2.52716e-07	2.24421e-07	3.63753e-12	191	
-2.72409e-07	4.63964e-07	9.21752e-12	219	
0.842573	0.0472121	0.835502	1003	
2.88061e-07	9.77162e-08	2.94631e-12	255	
6.63512e-07	0.774716	0.619837	239	
1.80129e-07	-6.11141e-07	1.29261e-11	266	
1.13188e-07	0.774716	0.619837	221	
-4.08101e-07	-2.03174e-07	6.61782e-12	237	
-5.36068e-07	4.01179e-08	9.20175e-12	248	
1.59377e-08	5.00392e-07	7.98117e-12	232	
1.32869e-07	-5.69335e-07	1.08837e-11	215	
4.23561e-07	5.04816e-07	1.38272e-11	230	
-3.54263e-08	4.17379e-07	5.58709e-12	212	
-2.25096e-07	0.774716	0.619837	208	
0.774716	5.2874e-07	0.619837	225	
-2.80604e-07	4.1604e-07	8.01892e-12	223	
4.03473e-07	5.403e-07	1.44793e-11	241	
4.72352e-07	4.05679e-07	1.23452e-11	237	
4.85799e-07	3.65427e-07	1.1767e-11	195	
-6.16927e-07	1.54855e-07	1.28828e-11	208	
9.32923e-08	2.33955e-07	2.02016e-12	215	
-3.74298e-07	-2.95925e-07	7.24976e-12	219	
5.45207e-07	-4.96428e-07	1.73124e-11	238	
2.3523e-07	-4.07693e-07	7.0548e-12	237	
6.06845e-07	5.38234e-07	2.0951e-11	222	
6.54222e-07	5.82107e-12	1.36287e-11	246	
3.39361e-08	-6.30577e-07	1.26983e-11	256	
-3.40118e-08	1.8134e-07	1.08402e-12	255	
1.17816e-07	5.05031e-07	8.56359e-12	213	
0.836258	-0.070922	0.895798	1003	
0.774715	1.85968e-07	0.619837	240	
-1.48737e-07	4.42974e-08	7.66942e-13	214	
0.774715	4.91841e-07	0.619837	220	
-5.41115e-08	-1.63336e-08	1.01696e-13	234	
4.97906e-07	-1.10016e-07	8.2796e-12	238	
0.774716	-6.39652e-07	0.619837	253	
2.84429e-07	-6.82855e-08	2.72449e-12	228	
-4.85059e-07	-5.28955e-07	1.64013e-11	202	
-5.0414e-07	-4.97359e-07	1.59697e-11	242	
-4.0884e-07	0.774716	0.619837	230	
-4.47281e-07	0.774715	0.619837	223	
2.34759e-07	4.14218e-07	7.21823e-12	226	
1.72929e-07	-4.36222e-08	1.01297e-12	247	
-2.20393e-07	1.88831e-08	1.55809e-12	246	
-4.78534e-07	-3.6623e-07	1.15628e-11	224	
2.81152e-07	1.48673e-07	3.22076e-12	256	
2.83497e-07	5.99516e-07	1.40039e-11	246	
-4.51868e-07	6.16188e-07	1.8592e-11	234	
-3.4751e-08	4.19125e-07	5.63194e-12	219	
3.82087e-07	-4.38626e-07	1.07749e-11	222	
4.41978e-07	1.60018e-08	6.22835e-12	238	
0.774715	-3.50706e-07	0.619837	204	
4.00516e-07	8.03931e-08	5.31353e-12	228	
0.0463034	0.840836	0.825543	1003	
5.53351e-07	-5.04827e-07	1.78653e-11	212	
2.25899e-07	-2.81408e-07	4.14646e-12	216	
1.26699e-07	0.774715	0.619837	266	
2.26778e-07	3.89427e-07	6.46661e-12	241	
4.2054e-07	-5.21894e-07	1.43046e-11	228	
2.36784e-07	4.30418e-07	7.68452e-12	212	
-1.96317e-07	1.43294e-07	1.88116e-12	248	
5.7614e-07	2.61855e-07	1.27531e-11	214	
-2.42733e-09	-6.11013e-07	1.18883e-11	233	
-5.27733e-07	3.49152e-07	1.275e-11	258	
-2.3179e-08	-1.09492e-07	3.98792e-13	231	
-5.64375e-07	0.774716	0.619837	227	
-1.87725e-07	3.63134e-07	5.32108e-12	224	
-2.87857e-07	2.84697e-07	5.21938e-12	246	
3.54874e-07	3.45939e-07	7.82086e-12	258	
-5.51197e-07	-2.34962e-07	1.14322e-11	217	
-3.22754e-07	-4.15225e-07	8.80718e-12	204	
-6.37422e-07	-6.60287e-07	2.68205e-11	205	
5.58287e-08	0.774715	0.619837	199	
0.774716	-0.774716	1.23967	209	
-0.774716	-3.44134e-07	0.619837	218	
7.5557e-07	0.774715	0.619837	231	
0.774717	5.60993e-07	0.619837	216	
0.774716	5.38653e-07	0.619837	214	
1.02227e-07	-2.96979e-07	3.14104e-12	225	
6.59315e-07	-0.774715	0.619837	211	
-4.10173e-07	-1.78814e-07	6.37534e-12	222	
-8.86879e-08	-3.83949e-08	2.9754e-13	188	
-5.64771e-07	-5.84469e-07	2.10343e-11	173	
-0.774716	7.22216e-07	0.619837	226	
0.774716	-3.60666e-07	0.619837	217	
5.21073e-07	-0.774716	0.619837	251	
6.5545e-07	0.774716	0.619837	243	
-4.86806e-08	-4.0753e-07	5.36371e-12	190	
-0.774716	0.774716	1.23967	227	
6.34879e-07	2.63014e-07	1.50375e-11	208	
0.774715	-8.20346e-08	0.619837	237	
-3.87308e-07	0.774715	0.619837	226	
0.774716	-5.88946e-07	0.619837	208	
-4.61397e-07	0.774716	0.619837	205	
-7.73411e-07	0.774716	0.619837	231	
0.774716	-0.774715	1.23967	240	
0.774716	3.50904e-07	0.619837	226	
0.774715	-0.774716	1.23967	219	
-8.23093e-07	-3.50671e-07	2.54885e-11	209	
-3.83967e-07	0.774716	0.619837	218	
-0.774716	0.774716	1.23967	234	
0.774716	4.81008e-07	0.619837	225	
5.91588e-07	0.774715	0.619837	217	
-2.12232e-08	-1.65798e-07	8.89733e-13	209	
-8.13477e-07	0.774716	0.619837	225	
0.774715	0.774716	1.23967	209	
-2.33292e-07	7.93627e-08	1.93356e-12	207	
-0.774715	0.774715	1.23967	219	
0.774716	7.49499e-07	0.619837	184	
7.6234e-07	0.774716	0.619837	189	
-5.62507e-07	0.774716	0.619837	210	
-6.49088e-07	-7.22437e-08	1.3582e-11	244	
5.41528e-07	-0.774715	0.619837	201	
0.774716	1.0214e-07	0.619837	215	
-1.32881e-07	-0.774715	0.619837	219	
0.774716	0.774717	1.23967	225	
0.774716	0.774715	1.23967	226	
0.774716	-0.774716	1.23967	182	
0.774715	0.774715	1.23967	237	
-4.70955e-07	0.774716	0.619837	246	
-8.19985e-07	0.774716	0.619837	215	
0.774716	-1.62893e-07	0.619837	226	
0.774715	-2.43577e-07	0.619837	246	
3.13656e-07	0.774717	0.619837	216	
-0.774715	-3.33528e-07	0.619837	217	
-0.774715	0.774715	1.23967	218	
0.774715	-8.8717e-08	0.619837	214	
-4.91206e-07	0.774716	0.619837	218	
0.774715	0.774715	1.23967	220	
-0.774716	0.774716	1.23967	209	
4.20272e-08	-0.774715	0.619837	210	
-3.16851e-07	0.774715	0.619837	208	
-0.774716	0.774715	1.23967	228	
0.774716	-0.774716	1.23967	209	
-0.774716	0.774715	1.23967	192	
-0.774716	0.774715	1.23967	225	
0.774715	0.774715	1.23967	196	
0.774716	-8.03279e-07	0.619837	210	
0.774716	0.774715	1.23967	242	
-1.49703e-07	0.774715	0.619837	216	
0.774715	-1.62428e-07	0.619837	191	
-7.35959e-07	0.774715	0.619837	231	
-0.774715	-0.774716	1.23967	193	
0.774717	8.02696e-07	0.619837	206	
-1.12426e-07	0.774716	0.619837	218	
-0.774716	0.774716	1.23967	194	
-8.09641e-07	-3.33732e-07	2.442e-11	198	
0.774715	6.45252e-07	0.619837	235	
8.3945e-07	-6.55712e-07	3.61295e-11	216	
-6.25699e-07	0.774716	0.619837	201	
0.774715	-8.53426e-07	0.619837	240	
-1.55774e-07	0.774716	0.619837	216	
-2.84225e-07	0.774715	0.619837	171	
8.26551e-07	-0.774716	0.619837	209	
0.774715	-2.52338e-08	0.619837	206	
0.774716	0.774715	1.23967	216	
-0.774715	-2.12779e-07	0.619837	237	
-7.12978e-07	0.774715	0.619837	221	
0.774717	0.774716	1.23967	215	
0.774716	-0.774715	1.23967	209	
