0; 0; 
0,00818099; 0,160841; 
0,0316262; 0,305421; 
0,0687505; 0,434559; 
0,118051; 0,549076; 
0,178106; 0,649789; 
0,247575; 0,737507; 
0,325201; 0,813029; 
0,409801; 0,877137; 
0,500273; 0,930599; 
0,595591; 0,974163; 
0,6948; 1,00856; 
0,79702; 1,03448; 
0,901437; 1,05262; 
1,00731; 1,06363; 
1,11395; 1,06813; 
1,22073; 1,06673; 
1,32711; 1,06; 
1,43257; 1,04848; 
1,53667; 1,0327; 
1,63899; 1,01315; 
1,73919; 0,990283; 
1,83695; 0,964538; 
1,93201; 0,936325; 
2,02415; 0,906023; 
2,11316; 0,87399; 
2,1989; 0,840554; 
2,28123; 0,806022; 
2,36007; 0,770677; 
2,43535; 0,734776; 
2,50702; 0,698558; 
2,57506; 0,662238; 
2,63947; 0,626012; 
2,70027; 0,590056; 
2,7575; 0,55453; 
2,8112; 0,519573; 
2,86143; 0,48531; 
2,90828; 0,45185; 
2,95183; 0,419287; 
2,99217; 0,387702; 
3,02941; 0,357163; 
3,06364; 0,327726; 
3,09499; 0,299435; 
3,12357; 0,272326; 
3,1495; 0,246425; 
3,1729; 0,221747; 
3,19389; 0,198302; 
3,2126; 0,176092; 
3,22915; 0,155111; 
3,24366; 0,13535; 
3,25626; 0,116792; 
3,26706; 0,0994177; 
3,27618; 0,0832015; 
3,28374; 0,0681155; 
3,28984; 0,0541287; 
3,2946; 0,0412071; 
3,29812; 0,0293147; 
3,30049; 0,0184137; 
3,30183; 0,00846458; 
3,30222; -0,000572909; 
3,30174; -0,00874002; 
3,3005; -0,0160785; 
3,29855; -0,0226302; 
3,296; -0,0284371; 
3,29289; -0,0335411; 
3,28931; -0,0379833; 
3,28531; -0,0418046; 
3,28097; -0,045045; 
3,27632; -0,0477437; 
3,27144; -0,0499388; 
3,26635; -0,0516674; 
3,26112; -0,0529654; 
3,25577; -0,0538676; 
3,25035; -0,0544072; 
3,2449; -0,0546164; 
3,23944; -0,0545258; 
3,234; -0,0541646; 
3,22862; -0,0535606; 
3,2233; -0,0527402; 
3,21808; -0,0517285; 
3,21296; -0,0505489; 
3,20797; -0,0492236; 
3,20312; -0,0477734; 
3,19842; -0,0462177; 
3,19388; -0,0445746; 
3,18951; -0,0428609; 
3,18531; -0,0410921; 
3,18129; -0,0392826; 
3,17745; -0,0374456; 
3,1738; -0,0355931; 
3,17033; -0,0337362; 
3,16705; -0,0318846; 
3,16396; -0,0300475; 
3,16104; -0,0282328; 
3,15831; -0,0264476; 
3,15575; -0,0246984; 
3,15337; -0,0229905; 
3,15115; -0,0213288; 
3,1491; -0,0197174; 
3,14721; -0,0181596; 
3,14547; -0,0166583; 
3,14387; -0,0152158; 
3,14242; -0,0138338; 
3,14111; -0,0125137; 
3,13992; -0,0112561; 
3,13885; -0,0100616; 
3,1379; -0,00893016; 
3,13706; -0,00786162; 
3,13633; -0,00685537; 
3,13569; -0,00591059; 
3,13514; -0,00502621; 
3,13468; -0,00420098; 
3,1343; -0,00343344; 
3,13399; -0,00272198; 
3,13376; -0,00206487; 
3,13358; -0,00146025; 
3,13346; -0,000906191; 
3,1334; -0,000400667; 
3,13338; 5,83879e-05; 
3,13341; 0,000473082; 
3,13347; 0,000845549; 
3,13358; 0,00117794; 
3,13371; 0,00147238; 
3,13387; 0,00173103; 
3,13405; 0,00195598; 
3,13426; 0,00214933; 
3,13448; 0,0023131; 
3,13472; 0,00244931; 
3,13497; 0,0025599; 
3,13523; 0,00264676; 
3,1355; 0,00271173; 
3,13577; 0,00275658; 
3,13605; 0,002783; 
3,13633; 0,00279263; 
3,13661; 0,00278703; 
3,13689; 0,00276769; 
3,13716; 0,00273603; 
3,13743; 0,0026934; 
3,1377; 0,00264106; 
3,13796; 0,00258022; 
3,13822; 0,00251201; 
3,13846; 0,00243747; 
3,1387; 0,00235761; 
3,13893; 0,00227333; 
3,13916; 0,0021855; 
3,13937; 0,0020949; 
3,13958; 0,00200227; 
3,13977; 0,00190828; 
3,13996; 0,00181353; 
3,14013; 0,00171859; 
3,1403; 0,00162396; 
3,14046; 0,00153009; 
3,14061; 0,0014374; 
3,14075; 0,00134624; 
3,14088; 0,00125693; 
3,141; 0,00116976; 
3,14111; 0,00108496; 
3,14122; 0,00100275; 
3,14131; 0,000923288; 
3,1414; 0,000846727; 
3,14148; 0,000773177; 
3,14155; 0,000702726; 
3,14162; 0,000635438; 
3,14168; 0,000571353; 
3,14174; 0,000510493; 
3,14178; 0,00045286; 
3,14183; 0,000398439; 
3,14186; 0,000347201; 
3,1419; 0,000299103; 
3,14192; 0,000254089; 
3,14195; 0,000212094; 
3,14197; 0,000173043; 
3,14198; 0,000136855; 
3,14199; 0,000103439; 
3,142; 7,27002e-05; 
3,14201; 4,45397e-05; 
3,14201; 1,8854e-05; 
3,14201; -4,46293e-06; 
3,14201; -2,5519e-05; 
3,14201; -4,44232e-05; 
3,142; -6,12855e-05; 
3,142; -7,62154e-05; 
3,14199; -8,93218e-05; 
3,14198; -0,000100713; 
3,14197; -0,000110495; 
3,14196; -0,000118772; 
3,14194; -0,000125646; 
3,14193; -0,000131216; 
3,14192; -0,00013558; 
3,1419; -0,000138831; 
3,14189; -0,000141059; 
3,14188; -0,00014235; 
3,14186; -0,000142788; 
3,14185; -0,000142453; 
3,14183; -0,00014142; 
3,14182; -0,000139762; 
3,1418; -0,000137547; 
3,14179; -0,000134841; 
3,14178; -0,000131703; 
3,14176; -0,000128192; 
3,14175; -0,000124362; 
3,14174; -0,000120262; 
3,14173; -0,00011594; 
3,14172; -0,000111438; 
3,14171; -0,000106798; 
3,1417; -0,000102056; 
3,14169; -9,72471e-05; 
3,14168; -9,24013e-05; 
3,14167; -8,75473e-05; 
3,14166; -8,27108e-05; 
3,14165; -7,79148e-05; 
3,14164; -7,31801e-05; 
3,14164; -6,8525e-05; 
3,14163; -6,39658e-05; 
3,14162; -5,95165e-05; 
3,14162; -5,51894e-05; 
3,14161; -5,0995e-05; 
3,14161; -4,6942e-05; 
3,1416; -4,30375e-05; 
3,1416; -3,92874e-05; 
3,14159; -3,5696e-05; 
3,14159; -3,22664e-05; 
3,14159; -2,90008e-05; 
3,14159; -2,59001e-05; 
3,14158; -2,29643e-05; 
3,14158; -2,01927e-05; 
3,14158; -1,75837e-05; 
3,14158; -1,5135e-05; 
3,14158; -1,28439e-05; 
3,14157; -1,07069e-05; 
3,14157; -8,72011e-06; 
3,14157; -6,87939e-06; 
3,14157; -5,18011e-06; 
3,14157; -3,6174e-06; 
3,14157; -2,18616e-06; 
3,14157; -8,81092e-07; 
3,14157; 3,03224e-07; 
3,14157; 1,37231e-06; 
3,14157; 2,33176e-06; 
3,14157; 3,18717e-06; 
3,14157; 3,94415e-06; 
3,14157; 4,60827e-06; 
3,14157; 5,18505e-06; 
3,14157; 5,6799e-06; 
3,14157; 6,09817e-06; 
3,14157; 6,44505e-06; 
3,14158; 6,72563e-06; 
3,14158; 6,94482e-06; 
3,14158; 7,10741e-06; 
3,14158; 7,21799e-06; 
3,14158; 7,28098e-06; 
3,14158; 7,30063e-06; 
3,14158; 7,281e-06; 
3,14158; 7,22597e-06; 
3,14158; 7,1392e-06; 
3,14158; 7,02419e-06; 
3,14158; 6,88425e-06; 
3,14158; 6,72247e-06; 
3,14158; 6,54179e-06; 
3,14158; 6,34495e-06; 
3,14159; 6,1345e-06; 
3,14159; 5,91283e-06; 
3,14159; 5,68215e-06; 
3,14159; 5,4445e-06; 
3,14159; 5,20178e-06; 
3,14159; 4,95571e-06; 
3,14159; 4,70788e-06; 
3,14159; 4,45972e-06; 
3,14159; 4,21254e-06; 
3,14159; 3,96751e-06; 
3,14159; 3,72567e-06; 
3,14159; 3,48796e-06; 
3,14159; 3,2552e-06; 
3,14159; 3,02811e-06; 
3,14159; 2,80731e-06; 
3,14159; 2,59332e-06; 
3,14159; 2,38659e-06; 
3,14159; 2,18747e-06; 
3,14159; 1,99627e-06; 
3,14159; 1,81319e-06; 
3,14159; 1,63839e-06; 
3,14159; 1,47198e-06; 
3,14159; 1,31401e-06; 
3,14159; 1,16447e-06; 
3,14159; 1,02331e-06; 
3,14159; 8,90464e-07; 
3,14159; 7,65807e-07; 
3,14159; 6,49192e-07; 
3,14159; 5,40445e-07; 
3,14159; 4,39368e-07; 
3,14159; 3,45742e-07; 
3,14159; 2,59332e-07; 
3,14159; 1,79887e-07; 
3,14159; 1,07146e-07; 
3,14159; 4,08384e-08; 
3,14159; -1,93141e-08; 
3,14159; -7,35941e-08; 
3,14159; -1,22287e-07; 
3,14159; -1,6568e-07; 
3,14159; -2,0406e-07; 
3,14159; -2,3771e-07; 
3,14159; -2,66913e-07; 
3,14159; -2,91946e-07; 
3,14159; -3,13081e-07; 
3,14159; -3,30583e-07; 
3,14159; -3,44713e-07; 
3,14159; -3,5572e-07; 
3,14159; -3,63849e-07; 
3,14159; -3,69334e-07; 
3,14159; -3,72401e-07; 
3,14159; -3,73266e-07; 
3,14159; -3,72136e-07; 
3,14159; -3,69209e-07; 
3,14159; -3,64671e-07; 
3,14159; -3,58701e-07; 
3,14159; -3,51467e-07; 
3,14159; -3,43127e-07; 
3,14159; -3,3383e-07; 
3,14159; -3,23715e-07; 
3,14159; -3,12913e-07; 
3,14159; -3,01546e-07; 
3,14159; -2,89724e-07; 
3,14159; -2,77554e-07; 
3,14159; -2,6513e-07; 
3,14159; -2,5254e-07; 
3,14159; -2,39865e-07; 
3,14159; -2,27179e-07; 
3,14159; -2,14546e-07; 
3,14159; -2,02027e-07; 
3,14159; -1,89675e-07; 
3,14159; -1,77537e-07; 
3,14159; -1,65654e-07; 
3,14159; -1,54064e-07; 
3,14159; -1,42797e-07; 
3,14159; -1,3188e-07; 
3,14159; -1,21335e-07; 
3,14159; -1,11181e-07; 
3,14159; -1,01432e-07; 
3,14159; -9,20993e-08; 
3,14159; -8,31907e-08; 
3,14159; -7,4711e-08; 
3,14159; -6,66625e-08; 
3,14159; -5,90451e-08; 
3,14159; -5,18564e-08; 
3,14159; -4,50921e-08; 
3,14159; -3,87461e-08; 
3,14159; -3,28107e-08; 
3,14159; -2,7277e-08; 
3,14159; -2,21347e-08; 
3,14159; -1,73726e-08; 
3,14159; -1,29786e-08; 
3,14159; -8,93988e-09; 
3,14159; -5,243e-09; 
3,14159; -1,87411e-09; 
3,14159; 1,18102e-09; 
3,14159; 3,93686e-09; 
3,14159; 6,40803e-09; 
3,14159; 8,60918e-09; 
3,14159; 1,0555e-08; 
3,14159; 1,22599e-08; 
3,14159; 1,37384e-08; 
3,14159; 1,50047e-08; 
3,14159; 1,60725e-08; 
3,14159; 1,69555e-08; 
3,14159; 1,7667e-08; 
3,14159; 1,82196e-08; 
3,14159; 1,86259e-08; 
3,14159; 1,88978e-08; 
3,14159; 1,90468e-08; 
3,14159; 1,90839e-08; 
3,14159; 1,90197e-08; 
3,14159; 1,88643e-08; 
3,14159; 1,86271e-08; 
3,14159; 1,83173e-08; 
3,14159; 1,79435e-08; 
3,14159; 1,75136e-08; 
3,14159; 1,70352e-08; 
3,14159; 1,65155e-08; 
3,14159; 1,59611e-08; 
3,14159; 1,53782e-08; 
3,14159; 1,47724e-08; 
3,14159; 1,41492e-08; 
3,14159; 1,35132e-08; 
3,14159; 1,28691e-08; 
3,14159; 1,22209e-08; 
3,14159; 1,15724e-08; 
3,14159; 1,09268e-08; 
3,14159; 1,02872e-08; 
3,14159; 9,65626e-09; 
3,14159; 9,03646e-09; 
3,14159; 8,42986e-09; 
3,14159; 7,8383e-09; 
3,14159; 7,26338e-09; 
3,14159; 6,70644e-09; 
3,14159; 6,1686e-09; 
3,14159; 5,65079e-09; 
3,14159; 5,15374e-09; 
3,14159; 4,678e-09; 
3,14159; 4,22396e-09; 
3,14159; 3,79186e-09; 
3,14159; 3,38182e-09; 
3,14159; 2,99381e-09; 
3,14159; 2,62771e-09; 
3,14159; 2,28329e-09; 
3,14159; 1,96024e-09; 
3,14159; 1,65815e-09; 
3,14159; 1,37656e-09; 
3,14159; 1,11495e-09; 
3,14159; 8,7274e-10; 
3,14159; 6,49307e-10; 
3,14159; 4,43994e-10; 
3,14159; 2,56114e-10; 
3,14159; 8,49547e-11; 
3,14159; -7,02111e-11; 
3,14159; -2,10124e-10; 
3,14159; -3,35532e-10; 
